benchmark_row_id,listing_item_id,item_url,listing_title,condition,condition_id,category_id,buying_options_json,seller_id,image_url,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,exact_match_yes_no_uncertain,single_card_or_lot,raw_or_graded,card_or_sealed_nonshcard,collector_number_consistency,set_consistency,language,variant_treatment,reviewer_id,label_timestamp,review_note,adjudicated_result
D5-0010,v1|397602611131|0,https://www.ebay.com/itm/397602611131?_skw=Trubbish+140+White+Flare+Pokemon+card&hash=item5c92f65fbb:g:PE0AAeSwx-5pjq55,Garbodor Pokeball 057/086 White Flare Japanese Pokemon Card NM,Ungraded,4000,,"[""FIXED_PRICE""]",districtdash,https://i.ebayimg.com/images/g/PE0AAeSwx-5pjq55/s-l225.jpg,0331d96e-d8af-44d3-9552-85f784d9b4ca,720c16f5-5c19-43bc-a711-0ea9e8545aab,Trubbish,White Flare,140,illustration_rare,,,,,,,,,,,,
D5-0011,v1|327264141920|0,https://www.ebay.com/itm/327264141920?_skw=Trubbish+140+White+Flare+Pokemon+card&hash=item4c32768260:g:3r8AAeSwe4RqWQqv,2025 POKEMON WHT EN-WHITE FLARE ILLUSTRATION RARE 140/086 TRUBBISH - PSA 9,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",berchtoldkid1,https://i.ebayimg.com/images/g/3r8AAeSwe4RqWQqv/s-l225.jpg,0331d96e-d8af-44d3-9552-85f784d9b4ca,720c16f5-5c19-43bc-a711-0ea9e8545aab,Trubbish,White Flare,140,illustration_rare,,,,,,,,,,,,
D5-0012,v1|298671847666|0,https://www.ebay.com/itm/298671847666?_skw=Haxorus+147+Black+Bolt&hash=item458a3ab8f2:g:tqQAAeSwY5dqeP1K,Haxorus 147/086 Sv: Black Bolt Holo NM,Ungraded,4000,,"[""AUCTION""]",go_35284312,https://i.ebayimg.com/images/g/tqQAAeSwY5dqeP1K/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0013,v1|800642719512|0,https://www.ebay.com/itm/800642719512?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=itemba6a065f18:g:i6QAAeSwFh9qkJ4X,Haxorus 147/086 Sv: Black Bolt Holo,Ungraded,4000,,"[""AUCTION"", ""BEST_OFFER""]",clutchcard,https://i.ebayimg.com/images/g/i6QAAeSwFh9qkJ4X/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0014,v1|407210404894|0,https://www.ebay.com/itm/407210404894?_skw=Haxorus+147+Black+Bolt&hash=item5ecfa1ac1e:g:EzUAAeSwP-hqpJ0c,Pokémon TCG Haxorus 147/86 Illustration Rare Holo NM - Black Bolt,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",rohan_1011,https://i.ebayimg.com/images/g/EzUAAeSwP-hqpJ0c/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0015,v1|287583724723|0,https://www.ebay.com/itm/287583724723?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item42f55364b3:g:vEEAAeSwdbtqVMpQ,Haxorus 147  - Black Bolt Illustration Rare - PSA 10,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",falconxjw,https://i.ebayimg.com/images/g/vEEAAeSwdbtqVMpQ/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0016,v1|168512149914|0,https://www.ebay.com/itm/168512149914?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item273c1b599a:g:adkAAeSw9wNqSDVP,BLACK BOLT ILLUSTRATION RARE #147 HAXORUS,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",rra34,https://i.ebayimg.com/images/g/adkAAeSw9wNqSDVP/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0017,v1|318857112629|0,https://www.ebay.com/itm/318857112629?_skw=Haxorus+147+Black+Bolt&hash=item4a3d5d6c35:g:sIsAAeSwMaJqpB0C,Haxorus Illustration Rare Pokemon Black Bolt BLK PSA 9 MINT,Graded,2750,,"[""FIXED_PRICE""]",tcgbycomc,https://i.ebayimg.com/images/g/sIsAAeSwMaJqpB0C/s-l225.jpg,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,,,,,,,,,,,,
D5-0018,v1|366666872098|0,https://www.ebay.com/itm/366666872098?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item555f0c7522:g:A10AAeSwFXJqpu1Y,Tinkatuff 166/091 Shiny Rare Paldean Fates Pokemon Holo Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",littlemansmarket,https://i.ebayimg.com/images/g/A10AAeSwFXJqpu1Y/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0019,v1|178377789590|0,https://www.ebay.com/itm/178377789590?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item2988251096:g:ebIAAeSwFKNqc7Rb,Tinkatuff 166/091 Shiny Rare Paldean Fates Pokemon Holo Near Mint,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",collectorstoll,https://i.ebayimg.com/images/g/ebIAAeSwFKNqc7Rb/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0020,v1|800529131777|0,https://www.ebay.com/itm/800529131777?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=itemba63412901:g:n9AAAeSwEphqhGWm,Tinkatuff Holofoil [PAF - 166/091],Ungraded,4000,,"[""FIXED_PRICE""]",knucklezcardco,https://i.ebayimg.com/images/g/n9AAAeSwEphqhGWm/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0021,v1|327288603694|0,https://www.ebay.com/itm/327288603694?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item4c33ebc42e:g:KtkAAeSwzGVqbLMR,Pokémon TCG Tinkatuff Scarlet & Violet: Paldean Fates 166/091 Holo Shiny Rare,Ungraded,4000,,"[""FIXED_PRICE""]",westifer1,https://i.ebayimg.com/images/g/KtkAAeSwzGVqbLMR/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0022,v1|398366398593|0,https://www.ebay.com/itm/398366398593?_skw=Tinkatuff+166+Paldean+Fates&hash=item5cc07cd881:g:5CUAAeSwiTNqnano,Pokémon 2024 Tinkatuff Paldean Fates Shiny Rare 166/091 CGC Mint 9,Graded,2750,,"[""FIXED_PRICE""]",cardsinnodak,https://i.ebayimg.com/images/g/5CUAAeSwiTNqnano/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0023,v1|267452693465|0,https://www.ebay.com/itm/267452693465?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item3e456c3bd9:g:hJ8AAeSwNE9pAsyL,CGC 10 Tinkatuff 166/091 Baby Shiny - Paldean Fates - Pokemon TCG - SHIPS FAST,Graded,2750,,"[""FIXED_PRICE""]",pandazcollects,https://i.ebayimg.com/images/g/hJ8AAeSwNE9pAsyL/s-l225.jpg,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,,,,,,,,,,,,
D5-0024,v1|820035457007|0,https://www.ebay.com/itm/820035457007?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution+Pokemon+card&hash=itembeedec0fef:g:oS0AAeSwGEZqifhI,Pokémon TCG Lt. Surge's Bargain 185/132 Mega Evolution Special Illustration Rare,Ungraded,4000,,"[""FIXED_PRICE""]",ignatiusvaults,https://i.ebayimg.com/images/g/oS0AAeSwGEZqifhI/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0025,v1|287397447302|0,https://www.ebay.com/itm/287397447302?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution&hash=item42ea390686:g:i6IAAeSwLLxqMJW2,Lt. Surge's Bargain 185/132 Me01: Mega Evolution Holo Mint,Ungraded,4000,,"[""FIXED_PRICE""]",cwi-inc,https://i.ebayimg.com/images/g/i6IAAeSwLLxqMJW2/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0026,v1|397460787777|0,https://www.ebay.com/itm/397460787777?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution+Pokemon+card&hash=item5c8a825241:g:~-cAAeSwWUZpWekw,Lt. Surge's Bargain 185/132 Me01: Mega Evolution Holo,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",unclej-2,https://i.ebayimg.com/images/g/~-cAAeSwWUZpWekw/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0027,v1|168395713239|0,https://www.ebay.com/itm/168395713239?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution+Pokemon+card&hash=item27352aaad7:g:XDgAAeSw3cFqESjQ,Lt. Surge's Bargain 185/132 Special Illustration Rare Mega Evolution Pokemon NM,Ungraded,4000,,"[""FIXED_PRICE""]",cardwavegaming,https://i.ebayimg.com/images/g/XDgAAeSw3cFqESjQ/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0028,v1|227519056544|0,https://www.ebay.com/itm/227519056544?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution&hash=item34f9314aa0:g:6z0AAeSwwTVqphx5,Lt. Surge's Bargain 185/132 Holofoil Mega Evolution - NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",hobby.verse,https://i.ebayimg.com/images/g/6z0AAeSwwTVqphx5/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0029,v1|336791297516|0,https://www.ebay.com/itm/336791297516?_skw=Lt.+Surge%27s+Bargain+185+Mega+Evolution+Pokemon+card&hash=item4e6a535dec:g:AKAAAeSwSbhqpb2a,Lt. Surge's Bargain Holofoil Mega Evolution - 185/132 Pokemon Card NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",thespicystore,https://i.ebayimg.com/images/g/AKAAAeSwSbhqpb2a/s-l225.jpg,10a47631-ea19-4b62-8a93-4b1b3e6b3013,780a248c-87ff-4879-955c-3d6bea287aca,Lt. Surge's Bargain,Mega Evolution,185,special_illustration_rare,,,,,,,,,,,,
D5-0030,v1|278324869271|0,https://www.ebay.com/itm/278324869271?_skw=Carmine+217+Twilight+Masquerade+Pokemon+card&hash=item40cd747897:g:1n8AAeSwt3xqk7O-,Pokemon TCG Carmine 217/167 SV06 Twilight Masquerade SIR Full Art Holo Eng,Ungraded,4000,,"[""FIXED_PRICE""]",jgc.tcg.mintcard,https://i.ebayimg.com/images/g/1n8AAeSwt3xqk7O-/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0031,v1|158239568360|0,https://www.ebay.com/itm/158239568360?_skw=Carmine+217+Twilight+Masquerade+Pokemon+card&hash=item24d7d031e8:g:RqkAAeSwbr9qlDrz,Carmine 217/167 Special Illustration Rare Twilight Masquerade Pokemon NM Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",cursedcollection1,https://i.ebayimg.com/images/g/RqkAAeSwbr9qlDrz/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0032,v1|336690406773|0,https://www.ebay.com/itm/336690406773?_skw=Carmine+217+Twilight+Masquerade&hash=item4e644fe575:g:lgIAAeSwjF1qV-ha,CARMINE Twilight Masquerade Special Illustration Rare #217 CGC Pristine 10,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",nostalgium_inc,https://i.ebayimg.com/images/g/lgIAAeSwjF1qV-ha/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0033,v1|377487030952|0,https://www.ebay.com/itm/377487030952?_skw=Carmine+217+Twilight+Masquerade+Pokemon+card&hash=item57e3fafaa8:g:nsMAAeSw~6dqowAV,🔥✨ PSA 9 Carmine #217 Special Illustration Rare | Twilight Masquerade 2024,Graded,2750,,"[""FIXED_PRICE""]",mghcollectibles,https://i.ebayimg.com/images/g/nsMAAeSw~6dqowAV/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0034,v1|407134833156|0,https://www.ebay.com/itm/407134833156?_skw=Carmine+217+Twilight+Masquerade+Pokemon+card&hash=item5ecb208a04:g:U84AAeSw6z1qelBy,Carmine - Holo Special Illustration Rare SV06: Twilight Masquerade 217/167 NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",holohustlellc,https://i.ebayimg.com/images/g/U84AAeSw6z1qelBy/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0035,v1|407210573655|0,https://www.ebay.com/itm/407210573655?_skw=Carmine+217+Twilight+Masquerade+Pokemon+card&hash=item5ecfa43f57:g:AwcAAeSwDW5qpLO8,Carmine 217/167 Sv06: Twilight Masquerade Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",jpcollects547,https://i.ebayimg.com/images/g/AwcAAeSwDW5qpLO8/s-l225.jpg,147a436d-4ccc-43d1-b19a-20b74d2ff723,a86eb8d9-0e89-4e02-879a-d587dbfe0252,Carmine,Twilight Masquerade,217,special_illustration_rare,,,,,,,,,,,,
D5-0036,v1|318867016361|0,https://www.ebay.com/itm/318867016361?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151+Pokemon+card&hash=item4a3df48aa9:g:MDkAAeSwkUhqpyH6,Giovanni's Charisma Holo Ultra Rare SV: Scarlet & Violet 151 197/165 NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",jch-cards,https://i.ebayimg.com/images/g/MDkAAeSwkUhqpyH6/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0037,v1|318635008499|0,https://www.ebay.com/itm/318635008499?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151&hash=item4a302061f3:g:lLMAAeSw0ZZqZS~3,Giovanni's Charisma 204/165 Sv: Scarlet & Violet 151 Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",mtgb13,https://i.ebayimg.com/images/g/lLMAAeSw0ZZqZS~3/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0038,v1|128070886254|0,https://www.ebay.com/itm/128070886254?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151&hash=item1dd19ea36e:g:W3oAAeSwSGdqleG~,Giovanni's Charisma 204/165 Sv: Scarlet & Violet 151 Holo,Ungraded,4000,,"[""AUCTION""]",southe-47,https://i.ebayimg.com/images/g/W3oAAeSwSGdqleG~/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0039,v1|287137195083|0,https://www.ebay.com/itm/287137195083?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151+Pokemon+card&hash=item42dab5e44b:g:H-cAAeSwMCBqe9kf,Giovanni's Charisma - 161/165 - SV: Scarlet & Violet 151 - NM,Ungraded,4000,,"[""FIXED_PRICE""]",lootstation-dot-com,https://i.ebayimg.com/images/g/H-cAAeSwMCBqe9kf/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0040,v1|188693261684|0,https://www.ebay.com/itm/188693261684?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151+Pokemon+card&hash=item2beefead74:g:XagAAeSwKs5qZBWt,Giovanni's Charisma 204/165 Sv: Scarlet & Violet 151 Holo,Ungraded,4000,,"[""FIXED_PRICE""]",retro-rebound-vintage,https://i.ebayimg.com/images/g/XagAAeSwKs5qZBWt/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0041,v1|398367526358|0,https://www.ebay.com/itm/398367526358?_skw=Giovanni%27s+Charisma+204+Scarlet+and+Violet+151+Pokemon+card&hash=item5cc08e0dd6:g:kG8AAeSwYrtqUWbz,Giovanni's Charisma 161/165 Sv: Scarlet & Violet 151 Regular,Ungraded,4000,,"[""AUCTION"", ""BEST_OFFER""]",squash_74,https://i.ebayimg.com/images/g/kG8AAeSwYrtqUWbz/s-l225.jpg,152906c9-3b9f-4f16-bb22-cb4241c7386b,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,Scarlet and Violet 151,204,special_illustration_rare,,,,,,,,,,,,
D5-0042,v1|800059182281|0,https://www.ebay.com/itm/800059182281?_skw=Veluza+192+Paradox+Rift&hash=itemba473e4cc9:g:e~QAAeSwATdqEe~b,Veluza 192/182 Illustration Rare Paradox Rift Pokemon Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",feliwon5,https://i.ebayimg.com/images/g/e~QAAeSwATdqEe~b/s-l225.jpg,15faf94c-4a3b-4f09-a867-f2ded1174419,98ab7334-59cd-47fa-b778-f6526e5e1276,Veluza,Paradox Rift,192,illustration_rare,,,,,,,,,,,,
D5-0043,v1|318852699427|0,https://www.ebay.com/itm/318852699427?_skw=Veluza+192+Paradox+Rift+Pokemon+card&hash=item4a3d1a1523:g:I3UAAeSwPLJqQ5Wi,2023 POKEMON PAR EN-PARADOX RIFT ILLUSTRATION RARE #192 VELUZA PSA 10 Gem Mint,Graded,2750,,"[""FIXED_PRICE""]",treasurecovecollectiblellc,https://i.ebayimg.com/images/g/I3UAAeSwPLJqQ5Wi/s-l225.jpg,15faf94c-4a3b-4f09-a867-f2ded1174419,98ab7334-59cd-47fa-b778-f6526e5e1276,Veluza,Paradox Rift,192,illustration_rare,,,,,,,,,,,,
